appid,name,developer_id,developer_name,comm_count,recomm_count,screenshots_count,rate,rate_num,version,update_content,supplier,size,genre,compatibility,language,age,copyright,price
548608066,搜狗浏览器（极速版）,459702290,"Beijing Sogou Technology Development Co.,Ltd.",0,8,0,4.6,6.2万,版本 13.9.5,首页优化以及部分功能修复,"Beijing Sogou Technology Development Co.,Ltd.",517.8 MB,工具,iPhone设备需装有iOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文,17+，频繁/强烈的成人或性暗示题材，无限制网页访问,免费,"腾讯视频VIP连续包月
¥25.00



¥6.00


7天腾讯视频VIP
¥3.00


1个月腾讯视频VIP
¥30.00


腾讯视频VIP连续包月
¥25.00


该影片6元
¥6.00


腾讯视频VIP连续包月
¥25.00


腾讯视频VIP的连续包季
¥68.00



¥25.00


腾讯视频钻石
¥3.00"
1251842119,丰收互联 - 浙江农信新一代手机银行,727448236,Zhejiang Rural Commercial United Bank,0,11,0,4.1,2.1万,版本 6.0.6,【消息中心】消息中心动账类消息展示优化，收支金额颜色红绿展示。【生日祝福】首页主题视效新增生日祝福模式，启动页支持农历生日庆祝。【适老服务】简洁版我的账户功能适老优化，新增大字模式。【用户体验】优化相关功能交互热区、登录触发等规则，客户操作更便捷。【推送服务】推送服务升级，提升到达率，支持更多新款机型。【基础服务】网点取号、信用卡等功能CDN、缓存优化，界面使用更迅速。,Zhejiang Rural Commercial United Bank,268.5 MB,财务,iPhone设备需装有iOS9.0或更高版本。iPod touch设备需装有iOS9.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文,17+，频繁/强烈的竞赛，赌博,© 浙江农商联合银行,免费
1540397127,爱奇艺极速版-《长风渡》全网独播,387327025,QIYI,0,11,0,3.3,"3,625",版本 3.7.20,1. 《消失的十一层》大剧上新，狂飙后又一扫黑大剧2.《长风渡》热剧收官，白敬亭宋轶共渡此生3. 《曾少年》《尘缘》《南洋女儿情》《熟年》《花戎》《公诉》《狂飙》《再造之恩》《云襄传》《归路》《卿卿日常》《王牌部队》《人世间》《长空之王》《人生路不熟》《萌探探探案3》热播中,"Beijing Qiyi Century Science & Technology Co.,LTD.",158.3 MB,娱乐,iPhone设备需装有iOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。,简体中文， 繁体中文， 英文,17+，偶尔/轻微的亵渎或低俗幽默，偶尔/轻微的惊悚或恐怖题材，偶尔/轻微的卡通或幻想暴力，频繁/强烈的模拟赌博，频繁/强烈的成人或性暗示题材，偶尔/轻微的现实暴力，偶尔/轻微的烟酒或毒品使用或相关内容，偶尔/轻微的医药或医疗信息，偶尔/轻微的色情内容或裸露,免费,"连续包月
¥15.00


连续包月
¥25.00


1个月
¥18.00


连续包月
¥25.00


6奇点
¥6.00


1个月
¥30.00


12奇点
¥12.00


连续包年
¥178.00


3奇点
¥3.00


30天
¥12.00"
1483585610,小米穿戴,377175754,"Beijing Xiaomi Co., Ltd",0,12,0,2.1,"2,401",版本 1.3,1. 已支持 小米手表 和 小米手表Color 两款手表。2. 新增了 “压力”和“能量”的数据展示页。3. 优化了设备数据同步的性能。4. 修复一个显示问题。,"Beijing Xiaomi Co., Ltd",55.9 MB,健康健美,iPhone设备需装有iOS10.0或更高版本。iPad设备需装有iPadOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,英文,4+,© 2019 Xiaomi Inc,免费
1495750738,VP NetMaster,1576648840,Morris Frenk,0,8,0,3.9,"1,524",1.0.0,[],Morris Frenk,10.3 MB,参考资料,iPhone设备需装有iOS9.0或更高版本。iPod touch设备需装有iOS9.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,英文,4+,© 2019 NetMaster Inc,免费
766695512,懂球帝-一起畅聊足球,766695516,Soccerdog Inc,0,8,0,4.8,44.7万,版本 7.9.9,1. 支持深色模式（侧边栏-设置-深色模式）2. 支持灵动岛（需打开手机系统-懂球帝app-实时活动）,Soccerdog Inc,200.1 MB,体育,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 繁体中文， 英文,17+，偶尔/轻微的卡通或幻想暴力，偶尔/轻微的色情内容或裸露，频繁/强烈的模拟赌博，偶尔/轻微的亵渎或低俗幽默，偶尔/轻微的成人或性暗示题材,免费,"130红钻
¥188.00


68红钻
¥98.00


700红钻
¥998.00


360红钻
¥518.00


4红钻
¥6.00


35红钻
¥50.00


连续包月会员
¥19.00


连续包月小红单会员
¥588.00


60球币
¥8.00


300金币
¥38.00"
1493334107,高清地图-卫星地图,1488751066,Huimin Zhao,0,12,0,4.8,5.7万,版本 1.9,1.适配 iOS16,Huimin Zhao,37.6 MB,导航,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,简体中文， 英文,4+,© MK Studio,免费
1460344926,洪恩拼音 - 儿童趣味拼音拼读,1104233936,iHuman Inc.,0,12,0,4.8,33.1万,版本 1.6.0,【新增】一只小恐龙神秘登场，快来看看吧~【优化】写环节全新升级，交互体验更流畅~,"Human and Perfect Future Education co.,Ltd",479.3 MB,教育,iPhone设备需装有iOS9.0或更高版本。iPad设备需装有iPadOS9.0或更高版本。iPod touch设备需装有iOS9.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 英文,4+（为，0–5，岁儿童设计）,免费,"连续包季订阅VIP
¥88.00


永久内容包
¥228.00


连续包年订阅VIP
¥198.00"
1544427616,WiFi万能钥匙-wi-fi密码管家安全热点一键极速连,1469176366,"Nanjing LinkWiFi Network Technology Co., Ltd.",0,10,0,3.5,2.2万,版本 1.5.1,◆◆ 全新升级：更多WiFi、更安全、网速更快。◆◆ 修复已知问题。,"Nanjing LinkWiFi Network Technology Co., Ltd.",109.4 MB,工具,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,简体中文， 繁体中文， 英文,9+，偶尔/轻微的亵渎或低俗幽默,免费,"会员（连续包月）
¥3.00


超级会员（连续包月）
¥6.80


超级会员（包月）
¥8.80


会员（连续包季）
¥8.00


会员（包月）
¥6.00


会员（连续包年）
¥25.00


会员（包季）
¥12.00


超级会员（连续包季）
¥18.80


会员（包年）
¥40.00


超级会员（包季）
¥23.80"
1484994661,GPSPlus Exif 定位修改删除图片视频，摄影师小助手,904558410,ruquan zhang,0,12,0,4.3,"2,261",版本 1.7.8,-程序优化及bug修复,ruquan zhang,40.4 MB,导航,iPhone设备需装有iOS9.0或更高版本。iPad设备需装有iPadOS9.0或更高版本。iPod touch设备需装有iOS9.0或更高版本。,丹麦文， 乌克兰文， 俄文， 克罗地亚文， 加泰罗尼亚文， 匈牙利文， 博克马尔文挪威文， 印地文， 印度尼西亚文， 土耳其文， 希伯来文， 希腊文， 德文， 意大利文， 捷克文， 斯洛伐克文， 日文， 法文， 波兰文， 波斯文， 泰文， 瑞典文， 简体中文， 繁体中文， 罗马尼亚文， 芬兰文， 英文， 荷兰文， 葡萄牙文， 西班牙文， 越南文， 阿拉伯文， 韩文， 马来文,4+,免费,"20个GPS编辑币
¥8.00


20个搜索币
¥8.00"
595277934,微医-互联网医院,1671743318,杭州微医健康科技有限公司,0,7,0,3.4,"4,160",版本 4.9.4,修复部分已知问题。,"Hangzhou We Doctor Health Technology Co., Ltd.",282.3 MB,医疗,iPhone设备需装有iOS13.0或更高版本。iPod touch设备需装有iOS13.0或更高版本。,简体中文， 繁体中文， 英文,17+，赌博，频繁/强烈的竞赛，频繁/强烈的医药或医疗信息,免费,"1元围观
¥8.00


礼物：一份心意
¥8.00


礼物：一份心意
¥22.00


礼物：一份心意
¥68.00


礼物：一份心意
¥198.00


礼物：一份心意
¥598.00


6元专家课程
¥8.00


12元专家课程
¥15.00


18元专家课程
¥22.00


30元专家课程
¥38.00"
1663752303,野狐围棋,1623769835,"Beijing Wildfox Century Technology Co., Ltd.",0,7,0,4.1,408,版本 5.5,新增棋友功能解决已知的bug,"Beijing Wildfox Century Technology Co., Ltd.",424 MB,体育,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,,4+，偶尔/轻微的竞赛,免费,"60钻石
¥6.00


300钻石
¥30.00


680钻石
¥68.00


980钻石
¥98.00


1680钻石
¥168.00


5880钻石
¥588.00


2980钻石
¥298.00


1980钻石
¥198.00


9980钻石
¥998.00"
1501116528,棋路-象棋课堂,503078027,ChessRoad,0,8,0,4.8,"6,676",版本 2.3.2,1. 入局训练保存上次退出时局面；2. 优化思考细节显示效果；,He Zhaoyun,118.8 MB,体育,iPhone设备需装有iOS12.0或更高版本。iPad设备需装有iPadOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,英文,4+,免费,"永久棋路会员
¥38.00


月度棋路会员
¥15.00"
1044166783,工银e生活-美好生活触手可及！,404569366,Industrial and Commercial Bank of China,0,12,0,2.9,1.1万,版本 5.1.5,1.“爱购8.8”——吃喝玩乐低至8.8元。2.“团购精选”——餐饮商超优惠天天享。3.“周周乐”——线下扫码享优惠。4.“积分秒杀”——低至1000积分起。5.“鸿运连连 年年有为”,Industrial and Commercial Bank of China,256.1 MB,财务,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,简体中文,17+，赌博，频繁/强烈的竞赛,© Copyright 2011 ICBC. All rights reserved.,免费
629774477,芒果TV,367207223,快乐阳光,0,10,0,3.1,10.5万,版本 7.4.4,精彩内容 锁定芒果】《我的人间烟火》杨洋王楚然共守人间烟火！《全员加速中2023》七年不见 青春不减！加速之路挑战不断，全新阵容集结！-------------------------------------小主如果有遇到体验上的问题可通过我的-设置-常见问题与客服告诉我们，我们将持续改进~,HUNANTV Entertainment Interactive Media Ltd.,364.5 MB,娱乐,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,简体中文， 繁体中文， 英文,17+，偶尔/轻微的色情内容或裸露，无限制网页访问，偶尔/轻微的卡通或幻想暴力，偶尔/轻微的现实暴力，偶尔/轻微的模拟赌博，偶尔/轻微的亵渎或低俗幽默，偶尔/轻微的惊悚或恐怖题材，偶尔/轻微的成人或性暗示题材,免费,"连续包月
¥22.00


连续包月2
¥22.00


连续包月
¥22.00


连续包月
¥22.00


连续包月
¥22.00


连续包月
¥22.00


连续包月
¥22.00


连续包月
¥22.00


购买单片3元
¥3.00


连续包月
¥22.00"
1218672783,算命八字排盘-生辰算命 星座占卜,1559341924,璇 杨,0,7,0,4.9,"8,049",版本 5.6.5,-注册年份升级-优化流月健康报告-修复流月盘bug-新加了苹果登陆,璇 杨,77.4 MB,医疗,iPhone设备需装有iOS9.0或更高版本。iPad设备需装有iPadOS9.0或更高版本。iPod touch设备需装有iOS9.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,日文， 简体中文， 繁体中文， 英文,9+，偶尔/轻微的成人或性暗示题材,免费,"宫位解析
¥15.00


18元宫位解析
¥22.00


宫位运势全开卡
¥698.00


全部开放
¥798.00


姻缘锦囊
¥198.00


必知必懂68元问题
¥68.00


财富报告
¥198.00


必知必懂98元问题
¥98.00


健康报告
¥68.00


流月运势
¥68.00"
1501460625,蚂蚁社保-在线社保公积金服务平台,1501460624,蚂蚁社保,0,6,0,4.5,395,版本 2.9.5,酱酱！蚂蚁社保新增个体户托管业务！--上海、北京、深圳、杭州均可代办~~~--如有需求，欢迎咨询在线客服~~~,"Wuhan Micro Ant Enterprise Services Co., Ltd.",42.9 MB,商务,iPhone设备需装有iOS9.0或更高版本。iPod touch设备需装有iOS9.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文， 英文,4+,"© 2019 Wuhan Micro Ant Enterprise Services Co., Ltd.",免费
1342118033,看理想-看见另一种可能,1342118032,"Beijing Vistopia Culture Media Co., Ltd.",0,6,0,4.9,2.8万,版本 3.18.3,- 订阅页升级，带来更方便流畅的收听体验- 支持创建属于自己的播单- 播放器样式改版，避免遮挡文稿- 节目上新推荐：周林刚等《现代的冲突：战争与国际秩序》、刘瑜等《政治的诘问：M译丛导读第一季》、黄剑波《成人及成为人类学家：人类学60讲》、段志强《白银时代旅行史》,"Beijing Vistopia Culture Media Co., Ltd.",242.5 MB,图书,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,简体中文， 英文,12+，偶尔/轻微的现实暴力，偶尔/轻微的成人或性暗示题材,免费,"98理想值
¥98.00


6理想值
¥6.00


28理想值
¥28.00


1理想值
¥1.00


68理想值
¥68.00


198理想值
¥198.00


8理想值
¥8.00


50理想值
¥50.00


1年理想家会员
¥998.00


78理想值
¥78.00"
1623308434,晓晓优选霸王餐-外卖返利,1623308646,"Hangzhou jinwotai Software Development Co., Ltd",0,7,0,3.2,241,版本 2.0.37,1. 活动详情页优化，增加菜品推荐,"Hangzhou jinwotai Software Development Co., Ltd",85.2 MB,美食佳饮,iPhone设备需装有iOS11.0或更高版本。iPad设备需装有iPadOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,简体中文， 英文,4+,© 2022 杭州金沃泰软件开发有限公司,免费
1369503898,青岛地铁通 - 青岛地铁公交出行导航路线查询app,1003837099,球旺 李,0,12,0,4.9,1.3万,版本 1.47,1.更新线路站点数据；2.细节优化调整。,球旺 李,67.7 MB,导航,iPhone设备需装有iOS12.0或更高版本。iPad设备需装有iPadOS12.0或更高版本。iPod touch设备需装有iOS12.0或更高版本。,简体中文， 繁体中文， 英文,4+,© Kaytong Network,免费周卡会员，¥3.00，，，月卡会员，¥6.00，，，年卡会员，¥35.00，，，季卡会员，¥15.00
310663323,OpenRice《开饭喇！》,310663329,OpenRice.com,0,8,0,4.2,264,版本 6.3.5,其他- 修正错误及提升效能- 用户介面调整,OpenRice.com,187.3 MB,美食佳饮,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,印度尼西亚文， 日文， 泰文， 简体中文， 繁体中文， 英文,4+,© 2022 Openrice Group Inc,免费
935549084,和多号,1612019289,China Mobile Internet Company Limited,0,12,0,3.8,"4,405",版本 5.3.5,1、首页新增副号找回入口；2、名片功能优化；3、一号双终端业务办理优化。,China Mobile Internet Company Limited,135.9 MB,商务,iPhone设备需装有iOS10.0或更高版本。iPod touch设备需装有iOS10.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,简体中文,17+，赌博，频繁/强烈的竞赛,© 中国移动通信集团,免费
556808349,华住会-华住集团官方酒店在线预订平台,635776306,"China Lodging Group Co., Ltd.",0,6,0,4.9,38.6万,版本 9.11.1,华住会4.0全新升级，开启新体验本次更新：• 优化体验，修复已知问题,"China Lodging Group Co., Ltd.",97.9 MB,旅游,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。,简体中文， 英文,17+，频繁/强烈的竞赛，偶尔/轻微的模拟赌博，赌博,© HuaZhu Corporation,免费
414603431,QQ音乐 - 听我想听,292374531,Tencent Technology (Shenzhen) Company Limited,0,12,0,4.6,165.3万,版本 12.5.5,问题修复及用户体验优化==往期更新==问题修复及用户体验优化『如果您在使用过程中遇到问题，请加入官方QQ群55209235，或在App Store评论下留下QQ号』,Tencent Technology (Shenzhen) Company Limited,574.6 MB,音乐,iPhone设备需装有iOS11.0或更高版本。iPod touch设备需装有iOS11.0或更高版本。Mac需要macOS 11.0或更高版本以及装有Apple M1或更高版本芯片的Mac。,德文， 日文， 法文， 简体中文， 繁体中文， 英文， 西班牙文,17+，频繁/强烈的色情内容或裸露,© Tencent Inc.,免费绿钻豪华版-自动订阅，¥15.00，，，连续包月付费音乐包，¥8.00，，，30个乐币，¥3.00，，，豪华绿钻连续包月，¥15.00，，，1个月付费音乐包，¥8.00，，，10个乐币，¥1.00，，，豪华绿钻连续包月，¥15.00，，，豪华绿钻听书联合VIP连续包月，¥19.00，，，绿钻豪华版听书会员，¥19.00，，，120个乐币，¥12.00
